raceId,driverId,position
11,18,1
11,22,2
11,15,8
11,10,10
11,4,11
11,3,5
11,67,15
11,7,16
11,16,18
11,2,13
11,21,17
11,17,3
11,20,4
11,9,14
11,8,7
11,13,9
11,12,20
11,6,19
11,5,12
11,1,6
11,153,21
11,154,22
11,69,23
