raceId,driverId,position
862,18,2
862,20,5
862,1,1
862,17,4
862,4,3
862,155,10
862,8,8
862,815,7
862,817,15
862,814,12
862,818,13
862,3,6
862,813,14
862,10,19
862,819,20
862,811,9
862,13,18
862,5,22
862,808,21
862,30,17
862,154,11
862,807,16
862,37,23
862,39,24
