raceId,driverId,position
955,1,2
955,3,1
955,20,3
955,817,5
955,13,9
955,154,11
955,807,12
955,822,7
955,832,14
955,830,6
955,835,19
955,825,15
955,815,8
955,18,16
955,831,21
955,836,22
955,828,20
955,8,4
955,837,23
955,821,18
955,4,13
955,826,10
955,838,17
