raceId,driverId,position
845,20,1
845,1,2
845,808,9
845,4,5
845,17,3
845,18,4
845,13,8
845,67,12
845,16,13
845,814,15
845,153,16
845,2,7
845,15,18
845,816,19
845,10,22
845,22,17
845,3,6
845,5,20
845,30,10
845,813,21
845,155,11
845,24,24
845,815,14
845,39,23
