raceId,driverId,position
848,20,1
848,1,4
848,808,8
848,4,5
848,17,3
848,18,2
848,13,6
848,67,14
848,16,12
848,814,17
848,153,13
848,2,9
848,15,19
848,816,21
848,10,25
848,22,15
848,3,7
848,5,22
848,30,10
848,813,24
848,155,11
848,24,20
848,815,16
848,39,23
848,37,18
