raceId,driverId,position
27,1,1
27,2,5
27,3,12
27,4,9
27,5,6
27,6,13
27,7,18
27,8,3
27,9,4
27,15,7
27,17,8
27,14,14
27,18,17
27,12,11
27,21,19
27,22,10
27,19,22
27,11,20
27,13,2
27,10,16
27,16,21
27,20,15
