raceId,driverId,position
105,35,23
105,41,21
105,42,15
105,48,22
105,10,19
105,8,7
105,2,18
105,17,13
105,47,20
105,46,25
105,13,12
105,45,24
105,44,14
105,43,17
105,32,16
105,21,10
105,11,8
105,14,9
105,15,5
105,18,3
105,31,6
105,23,11
105,4,4
105,22,2
105,30,1
