raceId,driverId,position
906,3,1
906,825,9
906,18,7
906,4,4
906,822,8
906,807,6
906,8,12
906,818,14
906,826,15
906,815,10
906,16,17
906,821,19
906,820,20
906,824,16
906,154,13
906,813,22
906,828,18
906,20,5
906,1,2
906,13,11
906,155,21
906,817,3
