raceId,driverId,position
155,61,24
155,41,19
155,37,16
155,31,5
155,59,21
155,35,7
155,58,22
155,60,25
155,18,17
155,15,10
155,57,6
155,23,4
155,21,11
155,4,23
155,56,15
155,50,18
155,55,14
155,54,20
155,44,13
155,8,9
155,49,12
155,2,8
155,22,3
155,14,2
155,30,1
