raceId,driverId,position
138,44,14
138,59,22
138,15,9
138,22,2
138,14,5
138,21,11
138,49,17
138,11,21
138,35,13
138,66,18
138,13,12
138,2,10
138,18,7
138,23,4
138,37,20
138,62,19
138,63,16
138,17,15
138,56,8
138,8,6
138,31,3
138,30,1
