raceId,driverId,position
87,21,5
87,22,7
87,4,1
87,14,12
87,17,10
87,31,3
87,32,18
87,8,2
87,15,6
87,13,14
87,23,8
87,35,13
87,39,17
87,33,15
87,40,21
87,2,11
87,30,4
87,27,19
87,37,20
87,25,16
87,24,24
87,18,9
87,11,23
87,38,25
87,42,22
