raceId,driverId,position
61,36,23
61,34,22
61,27,19
61,35,12
61,21,4
61,11,21
61,33,20
61,15,15
61,22,8
61,23,10
61,26,17
61,2,9
61,24,18
61,14,11
61,13,5
61,32,16
61,3,14
61,17,13
61,31,6
61,18,7
61,8,3
61,30,2
61,4,1
