raceId,driverId,position
121,47,22
121,48,16
121,53,23
121,51,21
121,42,19
121,44,14
121,17,9
121,21,11
121,43,12
121,52,18
121,2,17
121,22,5
121,50,20
121,18,10
121,35,15
121,23,4
121,4,6
121,49,13
121,15,8
121,30,1
121,8,3
121,31,2
121,14,7
