raceId,driverId,position
137,44,14
137,59,22
137,15,11
137,22,2
137,14,5
137,21,9
137,49,17
137,11,21
137,35,13
137,66,18
137,13,12
137,2,8
137,18,7
137,23,4
137,37,20
137,62,19
137,63,16
137,17,15
137,56,10
137,8,6
137,31,3
137,30,1
