raceId,driverId,position
162,30,1
162,22,4
162,23,5
162,35,8
162,21,6
162,41,12
162,25,13
162,48,17
162,2,19
162,49,7
162,15,9
162,18,10
162,50,15
162,37,18
162,60,21
162,57,2
162,14,3
162,63,11
162,56,14
162,64,16
162,65,20
162,55,22
