raceId,driverId,position
941,834,21
941,825,22
941,822,5
941,829,20
941,4,16
941,833,19
941,826,7
941,813,14
941,154,10
941,830,12
941,8,4
941,18,18
941,815,9
941,832,15
941,828,17
941,807,11
941,817,8
941,831,13
941,13,6
941,20,2
941,3,3
941,1,1
