raceId,driverId,position
938,1,1
938,3,2
938,20,3
938,13,4
938,831,13
938,817,8
938,807,11
938,828,17
938,832,16
938,815,10
938,18,18
938,8,5
938,830,12
938,154,9
938,813,14
938,826,7
938,825,21
938,822,6
938,833,19
938,4,15
938,829,20
