raceId,driverId,position
8,1,11
8,5,13
8,6,20
8,12,19
8,8,10
8,9,15
8,17,4
8,2,12
8,7,16
8,10,8
8,22,2
8,20,3
8,67,14
8,16,18
8,18,1
8,15,5
8,21,17
8,13,6
8,3,7
8,4,9
