raceId,driverId,position
957,3,1
957,1,2
957,20,5
957,817,4
957,13,9
957,154,10
957,807,11
957,822,7
957,832,12
957,830,6
957,835,20
957,825,16
957,815,8
957,18,15
957,831,22
957,836,17
957,828,21
957,8,3
957,837,23
957,821,19
957,4,14
957,826,13
957,838,18
