raceId,driverId,position
39,14,9
39,27,20
39,9,6
39,26,22
39,25,14
39,16,19
39,19,17
39,18,18
39,24,21
39,17,16
39,11,12
39,22,15
39,5,11
39,15,10
39,23,13
39,3,8
39,21,7
39,13,3
39,8,4
39,4,2
39,1,1
39,2,5
