raceId,driverId,position
111,42,19
111,44,14
111,17,15
111,21,7
111,43,16
111,52,17
111,2,13
111,22,5
111,50,18
111,18,12
111,35,11
111,23,6
111,4,4
111,49,10
111,15,9
111,30,3
111,8,1
111,31,8
111,14,2
