raceId,driverId,position
968,3,1
968,1,2
968,20,4
968,817,3
968,13,11
968,154,13
968,807,9
968,822,8
968,832,12
968,830,5
968,835,18
968,825,16
968,815,7
968,18,15
968,831,17
968,836,19
968,828,22
968,8,6
968,837,24
968,821,21
968,4,10
968,826,14
968,838,20
968,839,23
