raceId,driverId,position
149,41,19
149,37,16
149,31,5
149,59,22
149,35,8
149,58,21
149,60,24
149,18,18
149,15,10
149,57,6
149,23,4
149,21,17
149,4,23
149,56,13
149,50,15
149,55,14
149,54,20
149,44,12
149,8,9
149,49,11
149,2,7
149,22,3
149,14,2
149,30,1
