raceId,driverId,position
55,34,22
55,27,19
55,35,9
55,21,2
55,11,20
55,33,21
55,15,17
55,22,12
55,23,7
55,26,16
55,2,8
55,24,18
55,14,14
55,13,10
55,32,15
55,3,13
55,17,11
55,31,6
55,18,5
55,8,3
55,30,4
55,4,1
