raceId,driverId,position
933,3,2
933,1,1
933,20,3
933,13,6
933,831,11
933,817,7
933,807,9
933,828,16
933,832,15
933,815,12
933,18,17
933,8,4
933,830,14
933,154,10
933,813,13
933,826,8
933,825,21
933,822,5
933,833,19
933,4,18
933,829,20
