raceId,driverId,position
174,30,1
174,22,4
174,23,5
174,35,7
174,21,6
174,41,14
174,25,15
174,48,19
174,2,20
174,49,9
174,15,10
174,18,8
174,50,12
174,37,16
174,60,21
174,57,2
174,14,3
174,63,11
174,56,13
174,64,18
174,65,17
174,55,22
174,54,23
