raceId,driverId,position
30,1,1
30,2,5
30,3,14
30,4,8
30,5,6
30,6,15
30,7,17
30,8,4
30,9,3
30,15,7
30,17,9
30,14,16
30,18,18
30,12,11
30,21,19
30,22,13
30,19,22
30,11,21
30,13,2
30,10,10
30,16,20
30,20,12
