raceId,driverId,position
948,4,21
948,828,17
948,831,15
948,815,13
948,835,11
948,3,1
948,837,19
948,826,22
948,821,20
948,8,18
948,836,16
948,18,14
948,825,12
948,830,10
948,832,9
948,822,8
948,807,7
948,154,6
948,13,5
948,817,4
948,20,3
948,1,2
