raceId,driverId,position
841,813,20
841,30,19
841,5,18
841,3,17
841,22,16
841,10,15
841,816,14
841,15,13
841,2,12
841,153,11
841,814,10
841,16,9
841,67,8
841,13,7
841,18,6
841,17,5
841,4,4
841,808,3
841,1,2
841,20,1
