raceId,driverId,position
352,2,18
352,29,26
352,812,22
352,810,23
352,808,13
352,811,25
352,37,17
352,67,16
352,16,10
352,9,8
352,24,15
352,18,5
352,1,4
352,32,27
352,155,12
352,10,24
352,17,1
352,22,11
352,5,20
352,153,19
352,13,6
352,15,21
352,807,14
352,3,7
352,30,9
352,20,3
352,4,2
