raceId,driverId,position
350,4,3
350,13,6
350,1,2
350,20,5
350,3,7
350,30,9
350,18,4
350,17,1
350,24,15
350,22,11
350,9,8
350,16,10
350,153,18
350,807,14
350,5,19
350,67,16
350,15,22
350,37,17
350,811,23
350,10,24
350,808,13
350,155,12
350,810,21
350,812,20
350,29,25
