raceId,driverId,position
341,4,2
341,13,7
341,1,6
341,20,3
341,3,5
341,30,9
341,18,1
341,17,4
341,24,11
341,22,12
341,9,8
341,16,10
341,153,14
341,807,15
341,5,19
341,67,16
341,15,23
341,37,17
341,811,22
341,10,24
341,808,13
341,155,18
341,810,21
341,812,20
