raceId,driverId,position
65,37,12
65,36,24
65,34,23
65,27,21
65,35,14
65,21,4
65,11,22
65,33,20
65,15,13
65,22,8
65,23,10
65,26,19
65,2,9
65,24,18
65,14,11
65,13,3
65,32,17
65,3,16
65,17,15
65,31,7
65,18,6
65,8,5
65,30,2
65,4,1
