raceId,driverId,position
7,1,11
7,5,13
7,6,20
7,12,19
7,8,10
7,9,15
7,17,4
7,2,12
7,7,16
7,10,6
7,22,2
7,20,3
7,67,14
7,16,18
7,18,1
7,15,5
7,21,17
7,13,8
7,3,7
7,4,9
