raceId,driverId,position
100,48,20
100,10,17
100,8,7
100,2,16
100,17,14
100,47,18
100,46,22
100,13,12
100,45,21
100,44,13
100,43,15
100,32,19
100,21,10
100,11,8
100,14,9
100,15,4
100,18,3
100,31,6
100,23,11
100,4,5
100,22,2
100,30,1
