raceId,driverId,position
62,36,23
62,34,22
62,27,19
62,35,13
62,21,3
62,11,21
62,33,20
62,15,12
62,22,8
62,23,11
62,26,18
62,2,9
62,24,16
62,14,10
62,13,5
62,32,17
62,3,15
62,17,14
62,31,6
62,18,7
62,8,4
62,30,2
62,4,1
