raceId,driverId,position
42,20,16
42,14,12
42,27,22
42,9,7
42,26,17
42,25,9
42,16,21
42,19,19
42,18,20
42,24,23
42,11,13
42,5,8
42,23,15
42,3,11
42,13,3
42,2,5
42,4,2
42,21,6
42,1,1
42,8,4
42,17,14
42,15,10
42,22,18
