raceId,driverId,position
956,3,1
956,1,2
956,20,3
956,817,5
956,13,9
956,154,10
956,807,13
956,822,7
956,832,12
956,830,6
956,835,20
956,825,16
956,815,8
956,18,15
956,831,22
956,836,17
956,828,21
956,8,4
956,837,23
956,821,19
956,4,14
956,826,11
956,838,18
