raceId,driverId,position
118,51,20
118,42,18
118,44,15
118,17,9
118,21,11
118,43,13
118,52,17
118,2,16
118,22,5
118,50,19
118,18,10
118,35,14
118,23,4
118,4,6
118,49,12
118,15,8
118,30,1
118,8,2
118,31,3
118,14,7
