raceId,driverId,position
19,1,1
19,2,3
19,3,6
19,4,7
19,5,4
19,6,9
19,7,10
19,8,2
19,9,5
19,15,8
19,17,11
19,14,12
19,18,13
19,12,14
19,21,15
19,22,16
19,19,17
19,11,18
