raceId,driverId,position
51,2,5
51,29,23
51,20,14
51,14,10
51,27,24
51,9,6
51,26,21
51,25,11
51,16,19
51,19,22
51,18,15
51,24,18
51,17,12
51,11,17
51,22,20
51,5,7
51,15,13
51,23,16
51,13,4
51,21,8
51,4,2
51,1,1
51,8,3
51,3,9
