raceId,driverId,position
48,2,5
48,29,24
48,20,17
48,14,12
48,27,22
48,9,6
48,26,19
48,25,9
48,16,21
48,19,20
48,18,16
48,24,23
48,17,11
48,11,15
48,22,18
48,5,7
48,15,13
48,13,4
48,21,8
48,4,2
48,1,1
48,8,3
48,3,10
48,23,14
