raceId,driverId,position
964,3,1
964,1,2
964,20,6
964,817,3
964,13,10
964,154,13
964,807,9
964,822,7
964,832,12
964,830,5
964,835,17
964,825,16
964,815,8
964,18,15
964,831,22
964,836,18
964,828,21
964,8,4
964,837,23
964,821,20
964,4,11
964,826,14
964,838,19
964,839,24
