raceId,driverId,position
156,61,24
156,41,19
156,37,16
156,31,6
156,59,21
156,35,7
156,58,22
156,60,25
156,18,17
156,15,9
156,57,5
156,23,4
156,21,11
156,4,23
156,56,12
156,50,18
156,55,15
156,54,20
156,44,14
156,8,10
156,49,13
156,2,8
156,22,3
156,14,2
156,30,1
